"country","commodity","year","usd","product"
"Trinidad and Tobago","Miscellaneous corals and shells",1988,,"shells"
"Trinidad and Tobago","Miscellaneous corals and shells",1989,,"shells"
"Trinidad and Tobago","Miscellaneous corals and shells",1990,,"shells"
"Trinidad and Tobago","Miscellaneous corals and shells",1991,,"shells"
"Trinidad and Tobago","Miscellaneous corals and shells",1992,,"shells"
"Trinidad and Tobago","Miscellaneous corals and shells",1993,,"shells"
"Trinidad and Tobago","Miscellaneous corals and shells",1994,,"shells"
"Trinidad and Tobago","Miscellaneous corals and shells",1995,,"shells"
"Trinidad and Tobago","Miscellaneous corals and shells",1996,,"shells"
"Trinidad and Tobago","Miscellaneous corals and shells",1997,,"shells"
"Trinidad and Tobago","Miscellaneous corals and shells",1998,,"shells"
"Trinidad and Tobago","Natural sponges nei",2001,0.1,"sponges"
"Trinidad and Tobago","Natural sponges nei",2002,0.1,"sponges"
"Trinidad and Tobago","Natural sponges nei",2003,0.1,"sponges"
"Trinidad and Tobago","Natural sponges nei",2004,0.1,"sponges"
"Trinidad and Tobago","Natural sponges nei",2005,0.1,"sponges"
"Trinidad and Tobago","Natural sponges nei",2006,0.1,"sponges"
"Trinidad and Tobago","Natural sponges nei",2007,0,"sponges"
"Trinidad and Tobago","Natural sponges nei",2008,0,"sponges"
"Trinidad and Tobago","Natural sponges nei",2009,0,"sponges"
"Trinidad and Tobago","Natural sponges nei",2010,0,"sponges"
"Trinidad and Tobago","Natural sponges nei",2011,0,"sponges"
"Trinidad and Tobago","Natural sponges nei",1976,,"sponges"
"Trinidad and Tobago","Natural sponges nei",1977,,"sponges"
"Trinidad and Tobago","Natural sponges nei",1978,,"sponges"
"Trinidad and Tobago","Natural sponges nei",1979,,"sponges"
"Trinidad and Tobago","Natural sponges nei",1980,,"sponges"
